ID,prefLabel,altLabel,definition,broader,isProcedureFor,exactMatch,closeMatch,source link
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca05,CaCO3_ca05,,"Gravimetric (USDA Agr. Hdbk 60-/- method Richards et al., 1954)",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca05,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca05
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca06,CaCO3_ca06,,"H3PO4 acid at 80C, conductometric in NaOH (Schlichting & Blume, 1966)",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca06,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca06
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca07,CaCO3_ca07,,"Pressure calcimeter (Nelson, 1982)",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca07,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca07
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca08,CaCO3_ca08,,Bernard calcimeter (Total CaCO3),,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca08,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca08
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca09,CaCO3_ca09,,"Carbonates: H3PO4 treatment at 80 deg. C and CO2 measurement like TOC (OC13), transformation into CaCO3 (Schlichting et al. 1995)",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca09,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca09
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca10,CaCO3_ca10,,"CaCO3 Equivalent, CO2 evolution after HCl treatment. Gravimetric",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca10,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca10
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca11,CaCO3_ca11,,"Black, 1965-HCl",,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca11,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca11
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_ca12,CaCO3_ca12,,Treatment with H2SO4 N/2 acid followed by titration with NaOH N/2 in presence of an indicator,,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca12,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_ca12
https://w3id.org/eusoilvoc#totalCarbonateEquivalentProcedure-CaCO3_calcul-tc-oc,CaCO3_calcul-tc-oc,,Indirect estimate: inorganic carbon divided by 0.12 (computed as total carbon minus organic carbon),,total carbonate equivalent,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_calcul-tc-oc,,http://w3id.org/glosis/model/procedure/totalCarbonateEquivalentProcedure-CaCO3_calcul-tc-oc
https://w3id.org/eusoilvoc#Cadmium,cadmium,,,soil contaminants,,http://aims.fao.org/aos/agrovoc/c_1178 | http://opendata.inrae.fr/thesaurusINRAE/c_15828 | http://www.eionet.europa.eu/gemet/concept/1100 | https://soilwise-he.github.io/soil-health#Cadmium,,
https://w3id.org/eusoilvoc#CadmiumExtractableElements,cadmium extractable elements,cadmium extractable element,"Cadmium is a heavy metal present in trace amounts in soils, often introduced through industrial pollution or phosphate fertilizers. It is toxic to plants, animals, and humans even at low concentrations. Monitoring cadmium levels is crucial to ensure soil safety and reduce contamination risks in the food chain. Source: Sparks, D.L. (2003).",cadmium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Cad,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Cad
https://w3id.org/eusoilvoc#CadmiumTotalElements,cadmium total elements,cadmium total element,"Cadmium is a heavy metal present in trace amounts in soils, often introduced through industrial pollution or phosphate fertilizers. It is toxic to plants, animals, and humans even at low concentrations. Monitoring cadmium levels is crucial to ensure soil safety and reduce contamination risks in the food chain. Source: Sparks, D.L. (2003).",cadmium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Cad,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Cad
https://w3id.org/eusoilvoc#Calcium,calcium,,,macronutrients,,http://aims.fao.org/aos/agrovoc/c_1196 | http://opendata.inrae.fr/thesaurusINRAE/c_15775 | http://www.eionet.europa.eu/gemet/concept/1111 | https://soilwise-he.github.io/soil-health#Calcium,,
https://w3id.org/eusoilvoc#CalciumExchangeableBase,calcium exchangeable base,,Calcium bound to exchange surfaces in the soil such as clay minerals and organic matter that can be released to the soil solution upon exchange,calcium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Calexc,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Calexc
https://w3id.org/eusoilvoc#CalciumExtractableElements,calcium extractable elements,,Calcium bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),calcium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Calext,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Calext
https://w3id.org/eusoilvoc#CalciumTotalElements,calcium total elements,,"Total calcium in soil includes all forms, from exchangeable calcium to calcium in minerals. It is essential for plant cell wall structure, enzyme activation, and soil aggregation. Calcium levels influence soil pH and nutrient availability. Source: Havlin et al. (2014).",calcium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Caltot,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Caltot
https://w3id.org/eusoilvoc#CarbonPools,carbon pools,carbon pool,,soil functions,,,,
https://w3id.org/eusoilvoc#CarbonStorageCapacity,carbon storage capacity,,,soil function indicators,,https://soilwise-he.github.io/soil-health#CarbonStorageCapacity,,
https://w3id.org/eusoilvoc#Carbonate,carbonate,,,soil chemical properties,,http://opendata.inrae.fr/thesaurusINRAE/c_15671 | http://www.eionet.europa.eu/gemet/concept/1162,,
https://w3id.org/eusoilvoc#CarbonateContents,carbonate contents,carbonate content,"The Carbonate Content quantifies the concentration of carbonate minerals (e.g., CaCO₃, MgCO₃) in soil. These compounds influence soil pH, fertility, and structure, and are prevalent in calcareous soils. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",carbonate,,http://w3id.org/glosis/model/layerhorizon/carbonatesContentProperty,,http://w3id.org/glosis/model/layerhorizon/carbonatesContentProperty
https://w3id.org/eusoilvoc#CarbonateForms,carbonate forms,carbonate form,"The Carbonate Form describes the types of carbonate minerals present in soil, such as calcite, dolomite, or aragonite. These forms impact soil chemistry, fertility, and physical characteristics differently depending on their composition and solubility. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.",carbonate,,http://w3id.org/glosis/model/layerhorizon/carbonatesFormsProperty,,http://w3id.org/glosis/model/layerhorizon/carbonatesFormsProperty
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy01,CaSO4_gy01,,Dissolved in water and precipitated by acetone,,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy01,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy01
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy02,CaSO4_gy02,,Differ. between Ca-conc. in sat. extr. and Ca-conc. in 1/50 s/w solution,,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy02,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy02
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy03,CaSO4_gy03,,Calculated from conductivity of successive dilutions,,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy03,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy03
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy04,CaSO4_gy04,,"In 0.1 M Na3-EDTA-/- turbidimetric (Begheijn, 1993)",,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy04,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy04
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy05,CaSO4_gy05,,Gravimetric after dissolution in 0.2 N HCl (USSR-method),,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy05,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy05
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy06,CaSO4_gy06,,"Total-S, using LECO furnace, minus easily soluble MgSO4 and Na2SO4",,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy06,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy06
https://w3id.org/eusoilvoc#gypsumProcedure-CaSO4_gy07,CaSO4_gy07,,"Schleiff method, electrometric",,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy07,,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy07
https://w3id.org/eusoilvoc#CationExchange,cation exchange,,,ion exchange,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#CationExchange | http://opendata.inrae.fr/thesaurusINRAE/c_3a30d01b | https://soilwise-he.github.io/soil-health#CationExchange,,
https://w3id.org/eusoilvoc#CationExchangeCapacity,cation exchange capacity,,"The Cation Exchange Capacity (CEC) measures the soil's total capacity to hold and exchange positively charged ions (cations). It is influenced by clay and organic matter content and is a critical indicator of soil fertility and nutrient retention. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soil chemical capacity,,http://aims.fao.org/aos/agrovoc/c_24981 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#CationExchangeCapacity | http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityProperty | https://soilwise-he.github.io/soil-health#CationExchangeCapacity,,http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityProperty
https://w3id.org/eusoilvoc#CationExchangeCapacityEffective,cation exchange capacity effective,,"The Effective Cation Exchange Capacity (ECEC) measures the ability of soil to hold and exchange cations at a given pH, often near field conditions. It provides insight into soil fertility, nutrient availability, and buffering capacity in acidic soils. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",cation exchange capacity,,http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityEffectiveProperty,,http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityEffectiveProperty
https://w3id.org/eusoilvoc#CationExchangeCapacitySoil,cation exchange capacity soil,,"CEC measures the soil’s ability to hold and exchange positively charged ions (cations). It is a critical indicator of soil fertility, as higher CEC values imply greater capacity to retain essential nutrients like calcium, magnesium, and potassium. Clayey and organic-rich soils typically exhibit higher CEC. Source: Soil Science Society of America.",cation exchange capacity,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-CEC,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-CEC
https://w3id.org/eusoilvoc#CationSum,cation sum,cations sum,"The Cations Sum calculates the total concentration of exchangeable cations (e.g., Ca²⁺, Mg²⁺, K⁺, Na⁺) in the soil. It helps determine soil fertility and salinity and is commonly expressed in milliequivalents per 100 grams of soil. Source: Soil Science Society of America (SSSA) Glossary.",exchangeable cations,,http://w3id.org/glosis/model/layerhorizon/cationsSumProperty,,http://w3id.org/glosis/model/layerhorizon/cationsSumProperty
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-cacl2,CEC_ph-unkn-cacl2,,"CEC at unknown buffer, in 0.1 M CaCl2 exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-cacl2,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-cacl2
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-lioac,CEC_ph-unkn-lioac,,"CEC at unknown buffer, in 0.5 M Li-acetate exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-lioac,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-lioac
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-m3,CEC_ph-unkn-m3,,"CEC at unknown buffer, in Mehlich III exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-m3,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-m3
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-ag-thioura,CEC_ph0-ag-thioura,,"CEC unbuffered at pH of the soil, in 0.01 M Ag-thioura exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-ag-thioura,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-ag-thioura
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-bacl2,CEC_ph0-bacl2,,"CEC unbuffered at pH o the soil, in 0.5 M BaCl2 exchange solution (0.1.1.0 M)",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-bacl2,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-bacl2
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-cohex,CEC_ph0-cohex,,"CEC unbuffered at pH of the soil, in Cobalt(III) hexamine chloride solution 0,0166M (Cohex) [Co[NH3]6]Cl3 ), ISO 23470 (2007)  exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-cohex,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-cohex
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-kcl,CEC_ph0-kcl,,"CEC unbuffered at pH of the soil, in 1 M KCl exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-kcl,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-kcl
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-nh4cl,CEC_ph0-nh4cl,,"CEC unbuffered at pH of the soil, in 1 M NH4-chloride exchange solution (0.2-1.0 M)",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4cl,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4cl
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-nh4oac,CEC_ph0-nh4oac,,"CEC unbuffered at pH of the soil, in 1 M NH4-acetate (NH4OAc) exchange solution (0.25-1.0 M)",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4oac,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4oac
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph0-unkn,CEC_ph0-unk,,"CEC unbuffered at pH of the soil, in unknown exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-unkn,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-unkn
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph7-edta,CEC_ph7-edta,,"CEC buffered at pH 7, in 0.1 M Li-EDTA exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-edta,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-edta
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph7-nh4oac,CEC_ph7-nh4oac,,"CEC buffered at pH 7, in 1 M NH4-acetate (NH4OAc) exchange solution (0.25-1.0 M)",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-nh4oac,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-nh4oac
https://w3id.org/eusoilvoc#cationExchangeCapacitySoilProcedure-CEC_ph7-unkn,CEC_ph7-unk,,"CEC buffered at pH 7, in unknown exchange solution",,cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-unkn,,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-unkn
